"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D007244"	"Infectious Mononucleosis"	35287	"DISTINCT PERSON"
"CONDITION"	"D002836"	"Hemophilia B"	498	"DISTINCT PERSON"
"CONDITION"	"D007960"	"Leukocyte Disorders"	17780	"DISTINCT PERSON"
"CONDITION"	"D008831"	"Microcephaly"	2255	"DISTINCT PERSON"
"CONDITION"	"D007905"	"Lens Diseases"	595	"DISTINCT PERSON"
"CONDITION"	"D006929"	"Hyperaldosteronism"	2198	"DISTINCT PERSON"
"CONDITION"	"D012515"	"Mast-Cell Sarcoma"	550	"DISTINCT PERSON"
"CONDITION"	"D049950"	"Hyperparathyroidism, Primary"	9631	"DISTINCT PERSON"
"CONDITION"	"D000039"	"Peritonsillar Abscess"	8050	"DISTINCT PERSON"
"CONDITION"	"D015154"	"Esophageal Motility Disorders"	11171	"DISTINCT PERSON"
"CONDITION"	"D009207"	"Myoclonus"	4711	"DISTINCT PERSON"
"CONDITION"	"D018813"	"Multiple Endocrine Neoplasia Type 2a"	284	"DISTINCT PERSON"
"CONDITION"	"D016849"	"Keratitis, Herpetic"	3501	"DISTINCT PERSON"
"CONDITION"	"D004351"	"Drug Resistance"	889	"DISTINCT PERSON"
"CONDITION"	"D006396"	"Hematemesis"	15270	"DISTINCT PERSON"
"CONDITION"	"D008133"	"Long QT Syndrome"	7284	"DISTINCT PERSON"
"CONDITION"	"D007762"	"Labyrinthitis"	14516	"DISTINCT PERSON"
"CONDITION"	"D006562"	"Herpes Zoster"	1580	"DISTINCT PERSON"
"CONDITION"	"D055622"	"Orbital Myositis"	255	"DISTINCT PERSON"
"CONDITION"	"C562487"	"Eosinophilic Fasciitis"	112	"DISTINCT PERSON"
"CONDITION"	"D006554"	"Hernia, Umbilical"	282	"DISTINCT PERSON"
"CONDITION"	"D016411"	"Lymphoma, T-Cell, Peripheral"	501	"DISTINCT PERSON"
"CONDITION"	"D017759"	"Fractures, Malunited"	5158	"DISTINCT PERSON"
"CONDITION"	"D006073"	"Gout"	155240	"DISTINCT PERSON"
"CONDITION"	"D007592"	"Joint Diseases"	247012	"DISTINCT PERSON"
"CONDITION"	"D015494"	"Salivary Gland Calculi"	4501	"DISTINCT PERSON"
"CONDITION"	"D014890"	"Granulomatosis with Polyangiitis"	2094	"DISTINCT PERSON"
"CONDITION"	"D006399"	"Hematocolpos"	198	"DISTINCT PERSON"
"CONDITION"	"D005756"	"Gastritis"	140103	"DISTINCT PERSON"
"CONDITION"	"D007008"	"Hypokalemia"	145979	"DISTINCT PERSON"
"CONDITION"	"D054039"	"Onycholysis"	2828	"DISTINCT PERSON"
"CONDITION"	"D018358"	"Neuroendocrine Tumors"	2074	"DISTINCT PERSON"
"CONDITION"	"D008171"	"Lung Diseases"	97439	"DISTINCT PERSON"
"CONDITION"	"D006228"	"Hand Deformities, Congenital"	163	"DISTINCT PERSON"
"CONDITION"	"C531698"	"Intestinal helminthiasis"	295	"DISTINCT PERSON"
"CONDITION"	"D007594"	"Joint Loose Bodies"	982	"DISTINCT PERSON"
"CONDITION"	"D008883"	"Miliaria"	136	"DISTINCT PERSON"
"CONDITION"	"D005334"	"Fever"	972782	"DISTINCT PERSON"
"CONDITION"	"D005873"	"Giardiasis"	938	"DISTINCT PERSON"
"CONDITION"	"C562386"	"Hypertension, Essential"	3016173	"DISTINCT PERSON"
"CONDITION"	"D006833"	"Hydrarthrosis"	12153	"DISTINCT PERSON"
"CONDITION"	"D007412"	"Intestinal Fistula"	4097	"DISTINCT PERSON"
"CONDITION"	"D016919"	"Meningitis, Cryptococcal"	122	"DISTINCT PERSON"
"CONDITION"	"D008060"	"Lipodystrophy"	3206	"DISTINCT PERSON"
"CONDITION"	"D007027"	"Hypothalamic Diseases"	4200	"DISTINCT PERSON"
"CONDITION"	"D015594"	"Optic Disk Drusen"	7948	"DISTINCT PERSON"
"CONDITION"	"D018459"	"Lichen Sclerosus et Atrophicus"	3747	"DISTINCT PERSON"
"CONDITION"	"D008205"	"Lymphangitis"	2923	"DISTINCT PERSON"
"CONDITION"	"D008313"	"Malocclusion, Angle Class III"	554	"DISTINCT PERSON"
"CONDITION"	"D020300"	"Intracranial Hemorrhages"	4779	"DISTINCT PERSON"
"CONDITION"	"D020325"	"Migraine with Aura"	95593	"DISTINCT PERSON"
"CONDITION"	"D006552"	"Hernia, Inguinal"	18067	"DISTINCT PERSON"
"CONDITION"	"D054517"	"Orbital Cellulitis"	6011	"DISTINCT PERSON"
"CONDITION"	"D020803"	"Encephalitis, Herpes Simplex"	138	"DISTINCT PERSON"
"CONDITION"	"D020447"	"Parasomnias"	1520	"DISTINCT PERSON"
"CONDITION"	"D017880"	"Limb Deformities, Congenital"	730	"DISTINCT PERSON"
"CONDITION"	"D005585"	"Influenza in Birds"	3281	"DISTINCT PERSON"
"CONDITION"	"D006505"	"Hepatitis"	23133	"DISTINCT PERSON"
"CONDITION"	"D010392"	"Pemphigus"	847	"DISTINCT PERSON"
"CONDITION"	"D006327"	"Heart Block"	1643	"DISTINCT PERSON"
"CONDITION"	"D006470"	"Hemorrhage"	73031	"DISTINCT PERSON"
"CONDITION"	"D008209"	"Lymphedema"	25911	"DISTINCT PERSON"
"CONDITION"	"D008228"	"Lymphoma, Non-Hodgkin"	7901	"DISTINCT PERSON"
"CONDITION"	"D017497"	"Hidradenitis Suppurativa"	8177	"DISTINCT PERSON"
"CONDITION"	"D031221"	"Knee Dislocation"	602	"DISTINCT PERSON"
"CONDITION"	"D006550"	"Hernia, Femoral"	1043	"DISTINCT PERSON"
"CONDITION"	"D008193"	"Lyme Disease"	29130	"DISTINCT PERSON"
"CONDITION"	"D009508"	"Nevus, Pigmented"	77197	"DISTINCT PERSON"
"CONDITION"	"D007952"	"Leukemia, Plasma Cell"	526	"DISTINCT PERSON"
"CONDITION"	"D006941"	"Hyperesthesia"	1841	"DISTINCT PERSON"
"CONDITION"	"D008575"	"Meniere Disease"	16245	"DISTINCT PERSON"
"CONDITION"	"D007177"	"Inappropriate ADH Syndrome"	753	"DISTINCT PERSON"
"CONDITION"	"D011273"	"Pregnancy, Prolonged"	26012	"DISTINCT PERSON"
"CONDITION"	"D020773"	"Headache Disorders"	22019	"DISTINCT PERSON"
"CONDITION"	"D009494"	"Neurosyphilis"	342	"DISTINCT PERSON"
"CONDITION"	"D009423"	"Nervous System Neoplasms"	7788	"DISTINCT PERSON"
"CONDITION"	"D008310"	"Malocclusion"	1233	"DISTINCT PERSON"
"CONDITION"	"D004433"	"Earache"	335867	"DISTINCT PERSON"
"CONDITION"	"D006526"	"Hepatitis C"	25184	"DISTINCT PERSON"
"CONDITION"	"D008480"	"Mediastinitis"	653	"DISTINCT PERSON"
"CONDITION"	"D017253"	"Neurofibromatoses"	3591	"DISTINCT PERSON"
"CONDITION"	"D006689"	"Hodgkin Disease"	6982	"DISTINCT PERSON"
"CONDITION"	"D011470"	"Prostatic Hyperplasia"	13728	"DISTINCT PERSON"
"CONDITION"	"D015673"	"Fatigue Syndrome, Chronic"	5285	"DISTINCT PERSON"
"CONDITION"	"D006949"	"Hyperlipidemias"	2485392	"DISTINCT PERSON"
"CONDITION"	"D009080"	"Mucocutaneous Lymph Node Syndrome"	1811	"DISTINCT PERSON"
"CONDITION"	"C562733"	"Fundus Albipunctatus"	3338	"DISTINCT PERSON"
"CONDITION"	"D050031"	"Hashimoto Disease"	70761	"DISTINCT PERSON"
"CONDITION"	"D015451"	"Leukemia, Lymphocytic, Chronic, B-Cell"	7078	"DISTINCT PERSON"
"CONDITION"	"D012868"	"Skin Abnormalities"	69188	"DISTINCT PERSON"
"CONDITION"	"D007415"	"Intestinal Obstruction"	29442	"DISTINCT PERSON"
"CONDITION"	"D006994"	"Hypoaldosteronism"	477	"DISTINCT PERSON"
"CONDITION"	"D006950"	"Hyperlipidemia, Familial Combined"	711474	"DISTINCT PERSON"
"CONDITION"	"D010921"	"Placenta Accreta"	145	"DISTINCT PERSON"
"CONDITION"	"D010998"	"Pleurisy"	28206	"DISTINCT PERSON"
"CONDITION"	"D010608"	"Pharyngeal Diseases"	10993	"DISTINCT PERSON"
"CONDITION"	"D020422"	"Mononeuropathies"	5462	"DISTINCT PERSON"
"CONDITION"	"D006331"	"Heart Diseases"	42482	"DISTINCT PERSON"
"CONDITION"	"D052177"	"Kidney Diseases, Cystic"	46311	"DISTINCT PERSON"
"CONDITION"	"D007829"	"Laryngostenosis"	1700	"DISTINCT PERSON"
"CONDITION"	"D009133"	"Muscular Atrophy"	30598	"DISTINCT PERSON"
"CONDITION"	"D005409"	"Flail Chest"	224	"DISTINCT PERSON"
"CONDITION"	"D006869"	"Hydronephrosis"	87364	"DISTINCT PERSON"
"CONDITION"	"D007230"	"Infant, Low Birth Weight"	4020	"DISTINCT PERSON"
"CONDITION"	"D052577"	"Infant, Extremely Low Birth Weight"	869	"DISTINCT PERSON"
"CONDITION"	"D011469"	"Prostatic Diseases"	20172	"DISTINCT PERSON"
"CONDITION"	"D008599"	"Menstruation Disturbances"	176002	"DISTINCT PERSON"
"CONDITION"	"D008067"	"Lipoma"	42205	"DISTINCT PERSON"
"CONDITION"	"D017116"	"Low Back Pain"	1502780	"DISTINCT PERSON"
"CONDITION"	"D010008"	"Osteochondritis Dissecans"	9199	"DISTINCT PERSON"
"CONDITION"	"D008180"	"Lupus Erythematosus, Systemic"	44212	"DISTINCT PERSON"
"CONDITION"	"D020522"	"Lymphoma, Mantle-Cell"	689	"DISTINCT PERSON"
"CONDITION"	"D019957"	"Motor Skills Disorders"	6770	"DISTINCT PERSON"
"CONDITION"	"D059373"	"Mastodynia"	127446	"DISTINCT PERSON"
"CONDITION"	"D015878"	"Mydriasis"	420	"DISTINCT PERSON"
"CONDITION"	"D006943"	"Hyperglycemia"	261159	"DISTINCT PERSON"
"CONDITION"	"D017699"	"Pelvic Pain"	103844	"DISTINCT PERSON"
"CONDITION"	"D005141"	"Eyelid Diseases"	9959	"DISTINCT PERSON"
"CONDITION"	"D017689"	"Polydactyly"	409	"DISTINCT PERSON"
"CONDITION"	"D008275"	"Magnesium Deficiency"	917	"DISTINCT PERSON"
"CONDITION"	"D065768"	"Lennox Gastaut Syndrome"	330	"DISTINCT PERSON"
"CONDITION"	"D006849"	"Hydrocephalus"	2400	"DISTINCT PERSON"
"CONDITION"	"D010915"	"Pityriasis"	7533	"DISTINCT PERSON"
"CONDITION"	"C535854"	"Heavy Metal Toxicity"	1309	"DISTINCT PERSON"
"CONDITION"	"D007035"	"Hypothermia"	1394	"DISTINCT PERSON"
"CONDITION"	"D009198"	"Myiasis"	141	"DISTINCT PERSON"
"CONDITION"	"D060486"	"Ophthalmoplegic Migraine"	1587	"DISTINCT PERSON"
"CONDITION"	"D007906"	"Lens Subluxation"	688	"DISTINCT PERSON"
"CONDITION"	"D007964"	"Leukocytosis"	127098	"DISTINCT PERSON"
"CONDITION"	"D046110"	"Hypertension, Pregnancy-Induced"	7819	"DISTINCT PERSON"
"CONDITION"	"D008231"	"Lymphopenia"	2622	"DISTINCT PERSON"
"CONDITION"	"D059041"	"Plagiocephaly"	4946	"DISTINCT PERSON"
"CONDITION"	"D017513"	"Lichen Nitidus"	757	"DISTINCT PERSON"
"CONDITION"	"D008580"	"Meningism"	767	"DISTINCT PERSON"
"CONDITION"	"D008585"	"Meningitis, Meningococcal"	137	"DISTINCT PERSON"
"CONDITION"	"D008068"	"Lipomatosis"	239	"DISTINCT PERSON"
"CONDITION"	"D018633"	"Pulmonary Atresia"	875	"DISTINCT PERSON"
"CONDITION"	"D006467"	"Hemophilia A"	2459	"DISTINCT PERSON"
"CONDITION"	"D020189"	"Nocturnal Myoclonus Syndrome"	22370	"DISTINCT PERSON"
"CONDITION"	"D010243"	"Paralysis"	3096	"DISTINCT PERSON"
"CONDITION"	"D008659"	"Metabolic Diseases"	16989	"DISTINCT PERSON"
"CONDITION"	"D004893"	"Erythema Nodosum"	3200	"DISTINCT PERSON"
"CONDITION"	"D006972"	"Hypertelorism"	117	"DISTINCT PERSON"
"CONDITION"	"C537459"	"Meretoja syndrome"	172	"DISTINCT PERSON"
"CONDITION"	"D010494"	"Pericarditis, Constrictive"	279	"DISTINCT PERSON"
"CONDITION"	"D007635"	"Keratitis, Dendritic"	2110	"DISTINCT PERSON"
"CONDITION"	"D012019"	"Reflex Sympathetic Dystrophy"	2511	"DISTINCT PERSON"
"CONDITION"	"D019214"	"Gingival Overgrowth"	121	"DISTINCT PERSON"
"CONDITION"	"D017495"	"Hyperpigmentation"	82251	"DISTINCT PERSON"
"CONDITION"	"D009135"	"Muscular Diseases"	12846	"DISTINCT PERSON"
"CONDITION"	"D006086"	"Graft vs Host Disease"	1407	"DISTINCT PERSON"
"CONDITION"	"D006501"	"Hepatic Encephalopathy"	3915	"DISTINCT PERSON"
"CONDITION"	"D015473"	"Leukemia, Promyelocytic, Acute"	215	"DISTINCT PERSON"
"CONDITION"	"D055009"	"Spondylosis"	7218	"DISTINCT PERSON"
"CONDITION"	"D007787"	"Lactose Intolerance"	4602	"DISTINCT PERSON"
"CONDITION"	"D008417"	"Mastoiditis"	4026	"DISTINCT PERSON"
"CONDITION"	"D058437"	"Hypertensive Retinopathy"	27895	"DISTINCT PERSON"
"CONDITION"	"C536330"	"Polycystic liver disease"	1259	"DISTINCT PERSON"
"CONDITION"	"D011141"	"Polyuria"	25490	"DISTINCT PERSON"
"CONDITION"	"D011111"	"Polymyalgia Rheumatica"	7363	"DISTINCT PERSON"
"CONDITION"	"D009839"	"Oligomenorrhea"	6703	"DISTINCT PERSON"
"CONDITION"	"D006521"	"Hepatitis, Chronic"	5786	"DISTINCT PERSON"
"CONDITION"	"D007775"	"Lactation Disorders"	13257	"DISTINCT PERSON"
"CONDITION"	"D016393"	"Lymphoma, B-Cell"	1900	"DISTINCT PERSON"
"CONDITION"	"D054219"	"Neoplasms, Plasma Cell"	808	"DISTINCT PERSON"
"CONDITION"	"D065630"	"Hernias, Diaphragmatic, Congenital"	197	"DISTINCT PERSON"
"CONDITION"	"D007818"	"Laryngeal Diseases"	22989	"DISTINCT PERSON"
"CONDITION"	"D020961"	"Lewy Body Disease"	326	"DISTINCT PERSON"
"CONDITION"	"D007627"	"Keloid"	38359	"DISTINCT PERSON"
"CONDITION"	"D011629"	"Puberty, Precocious"	11740	"DISTINCT PERSON"
"CONDITION"	"D019964"	"Mood Disorders"	114107	"DISTINCT PERSON"
"CONDITION"	"D008103"	"Liver Cirrhosis"	11060	"DISTINCT PERSON"
"CONDITION"	"D008286"	"Malabsorption Syndromes"	35883	"DISTINCT PERSON"
"CONDITION"	"D011236"	"Prediabetic State"	21109	"DISTINCT PERSON"
"CONDITION"	"D008223"	"Lymphoma"	17434	"DISTINCT PERSON"
"CONDITION"	"D008586"	"Meningitis, Pneumococcal"	147	"DISTINCT PERSON"
"CONDITION"	"D009920"	"Orchitis"	1074	"DISTINCT PERSON"
"CONDITION"	"D008581"	"Meningitis"	4722	"DISTINCT PERSON"
"CONDITION"	"D019838"	"Neck Injuries"	12976	"DISTINCT PERSON"
"CONDITION"	"D007247"	"Infertility, Female"	62984	"DISTINCT PERSON"
"CONDITION"	"D010859"	"Pigmentation Disorders"	29413	"DISTINCT PERSON"
"CONDITION"	"D006322"	"Heart Aneurysm"	2073	"DISTINCT PERSON"
"CONDITION"	"D055732"	"Pulmonary Aspergillosis"	117	"DISTINCT PERSON"
"CONDITION"	"D019547"	"Neck Pain"	1000856	"DISTINCT PERSON"
"CONDITION"	"D007943"	"Leukemia, Hairy Cell"	426	"DISTINCT PERSON"
"CONDITION"	"D006978"	"Hypertension, Renovascular"	4754	"DISTINCT PERSON"
"CONDITION"	"D051298"	"Post-Traumatic Headache"	14665	"DISTINCT PERSON"
"CONDITION"	"D017359"	"HELLP Syndrome"	405	"DISTINCT PERSON"
"CONDITION"	"D007169"	"Impetigo"	96103	"DISTINCT PERSON"
"CONDITION"	"D012560"	"Schizophrenia, Catatonic"	333	"DISTINCT PERSON"
"CONDITION"	"D010182"	"Pancreatic Diseases"	17165	"DISTINCT PERSON"
"CONDITION"	"D007973"	"Leukorrhea"	154122	"DISTINCT PERSON"
"CONDITION"	"D009263"	"Nails, Ingrown"	146449	"DISTINCT PERSON"
"CONDITION"	"D007819"	"Laryngeal Edema"	7512	"DISTINCT PERSON"
"CONDITION"	"D010302"	"Parkinson Disease, Secondary"	979	"DISTINCT PERSON"
"CONDITION"	"D010996"	"Pleural Effusion"	65115	"DISTINCT PERSON"
"CONDITION"	"D009400"	"Nephrosclerosis"	765	"DISTINCT PERSON"
"CONDITION"	"D009140"	"Musculoskeletal Diseases"	10007	"DISTINCT PERSON"
"CONDITION"	"D020326"	"Migraine without Aura"	137683	"DISTINCT PERSON"
"CONDITION"	"D008169"	"Lung Abscess"	1305	"DISTINCT PERSON"
"CONDITION"	"C562408"	"Radioulnar Synostosis"	106	"DISTINCT PERSON"
"CONDITION"	"D006871"	"Hydrophthalmos"	910	"DISTINCT PERSON"
"CONDITION"	"D018901"	"Peroxisomal Disorders"	135	"DISTINCT PERSON"
"CONDITION"	"D010698"	"Phobic Disorders"	1809	"DISTINCT PERSON"
"CONDITION"	"D016472"	"Motor Neuron Disease"	563	"DISTINCT PERSON"
"CONDITION"	"D005401"	"Fissure in Ano"	37412	"DISTINCT PERSON"
"CONDITION"	"D058745"	"Iliotibial Band Syndrome"	7828	"DISTINCT PERSON"
"CONDITION"	"D021782"	"Multicystic Dysplastic Kidney"	6311	"DISTINCT PERSON"
"CONDITION"	"D053717"	"Pneumonia, Ventilator-Associated"	297	"DISTINCT PERSON"
"CONDITION"	"D008224"	"Lymphoma, Follicular"	3609	"DISTINCT PERSON"
"CONDITION"	"D020187"	"REM Sleep Behavior Disorder"	2776	"DISTINCT PERSON"
"CONDITION"	"D020275"	"Guillain-Barre Syndrome"	1938	"DISTINCT PERSON"
"CONDITION"	"D020437"	"Hypoglossal Nerve Diseases"	146	"DISTINCT PERSON"
"CONDITION"	"D010304"	"Paronychia"	61200	"DISTINCT PERSON"
"CONDITION"	"D007011"	"Hypoparathyroidism"	5737	"DISTINCT PERSON"
"CONDITION"	"D017543"	"Iliac Aneurysm"	1492	"DISTINCT PERSON"
"CONDITION"	"D008179"	"Lupus Erythematosus, Discoid"	3898	"DISTINCT PERSON"
"CONDITION"	"D013262"	"Stevens-Johnson Syndrome"	804	"DISTINCT PERSON"
"CONDITION"	"D008100"	"Liver Abscess"	1268	"DISTINCT PERSON"
"CONDITION"	"D009069"	"Movement Disorders"	8947	"DISTINCT PERSON"
"CONDITION"	"D007153"	"Immunologic Deficiency Syndromes"	15335	"DISTINCT PERSON"
"CONDITION"	"C562464"	"Polyposis, Gastric"	10265	"DISTINCT PERSON"
"CONDITION"	"D011559"	"Pseudotumor Cerebri"	9439	"DISTINCT PERSON"
"CONDITION"	"D011271"	"Pregnancy, Ectopic"	6065	"DISTINCT PERSON"
"CONDITION"	"C562557"	"Polythelia, Familial"	292	"DISTINCT PERSON"
"CONDITION"	"D007003"	"Hypoglycemia"	58323	"DISTINCT PERSON"
"CONDITION"	"D007955"	"Leukemoid Reaction"	1096	"DISTINCT PERSON"
"CONDITION"	"D010167"	"Pallor"	5022	"DISTINCT PERSON"
"CONDITION"	"D009393"	"Nephritis"	18361	"DISTINCT PERSON"
"CONDITION"	"D006557"	"Herpangina"	15955	"DISTINCT PERSON"
"CONDITION"	"D017728"	"Lymphoma, Large-Cell, Anaplastic"	303	"DISTINCT PERSON"
"CONDITION"	"D009449"	"Neurocirculatory Asthenia"	145	"DISTINCT PERSON"
"CONDITION"	"D007970"	"Leukopenia"	47809	"DISTINCT PERSON"
"CONDITION"	"D012148"	"Restless Legs Syndrome"	71366	"DISTINCT PERSON"
"CONDITION"	"D009759"	"Nystagmus, Pathologic"	6699	"DISTINCT PERSON"
"CONDITION"	"D007691"	"Medullary Sponge Kidney"	7423	"DISTINCT PERSON"
"CONDITION"	"D037061"	"Metatarsalgia"	17184	"DISTINCT PERSON"
"CONDITION"	"D011262"	"Pregnancy Trimester, Second"	45004	"DISTINCT PERSON"
"CONDITION"	"D008589"	"Meningococcal Infections"	729	"DISTINCT PERSON"
"CONDITION"	"D009181"	"Mycoses"	8351	"DISTINCT PERSON"
"CONDITION"	"D020047"	"Rectocele"	17009	"DISTINCT PERSON"
"CONDITION"	"D009134"	"Muscular Atrophy, Spinal"	1600	"DISTINCT PERSON"
"CONDITION"	"D011536"	"Prurigo"	54276	"DISTINCT PERSON"
"CONDITION"	"D043183"	"Irritable Bowel Syndrome"	181286	"DISTINCT PERSON"
"CONDITION"	"D016262"	"Postpoliomyelitis Syndrome"	287	"DISTINCT PERSON"
"CONDITION"	"D008107"	"Liver Diseases"	120044	"DISTINCT PERSON"
"CONDITION"	"D012218"	"Rheumatoid Nodule"	432	"DISTINCT PERSON"
"CONDITION"	"D009914"	"Oral Submucous Fibrosis"	543	"DISTINCT PERSON"
"CONDITION"	"D008594"	"Menopause, Premature"	8012	"DISTINCT PERSON"
"CONDITION"	"D016920"	"Meningitis, Bacterial"	905	"DISTINCT PERSON"
"CONDITION"	"D045169"	"Severe Acute Respiratory Syndrome"	121	"DISTINCT PERSON"
"CONDITION"	"D015576"	"Hyperostosis"	1788	"DISTINCT PERSON"
"CONDITION"	"D007732"	"Kwashiorkor"	704	"DISTINCT PERSON"
"CONDITION"	"D012587"	"Scimitar Syndrome"	372	"DISTINCT PERSON"
"CONDITION"	"D011024"	"Pneumonia, Viral"	6059	"DISTINCT PERSON"
"CONDITION"	"D008219"	"Lymphogranuloma Venereum"	137	"DISTINCT PERSON"
"CONDITION"	"D009440"	"Neurasthenia"	268915	"DISTINCT PERSON"
"CONDITION"	"D059411"	"Lower Urinary Tract Symptoms"	48045	"DISTINCT PERSON"
"CONDITION"	"D010538"	"Peritonitis"	4670	"DISTINCT PERSON"
"CONDITION"	"D011261"	"Pregnancy Trimester, First"	47587	"DISTINCT PERSON"
"CONDITION"	"D009503"	"Neutropenia"	21913	"DISTINCT PERSON"
"CONDITION"	"D009165"	"Mycobacterium Infections, Nontuberculous"	1287	"DISTINCT PERSON"
"CONDITION"	"D010260"	"Paranoid Personality Disorder"	504	"DISTINCT PERSON"
"CONDITION"	"D051359"	"Lymphohistiocytosis, Hemophagocytic"	627	"DISTINCT PERSON"
"CONDITION"	"D012131"	"Respiratory Insufficiency"	24110	"DISTINCT PERSON"
"CONDITION"	"D007233"	"Infant, Postmature"	4890	"DISTINCT PERSON"
"CONDITION"	"D059286"	"Pregnancy, Triplet"	413	"DISTINCT PERSON"
"CONDITION"	"D047928"	"Premature Birth"	1823	"DISTINCT PERSON"
"CONDITION"	"D010013"	"Osteogenesis Imperfecta"	1055	"DISTINCT PERSON"
"CONDITION"	"D006988"	"Hyphema"	434	"DISTINCT PERSON"
"CONDITION"	"D000069290"	"Incisional Hernia"	19012	"DISTINCT PERSON"
"CONDITION"	"D009443"	"Neuritis"	91011	"DISTINCT PERSON"
"CONDITION"	"D011081"	"Polychondritis, Relapsing"	242	"DISTINCT PERSON"
"CONDITION"	"D020967"	"Myotonic Disorders"	193	"DISTINCT PERSON"
"CONDITION"	"D058499"	"Retinal Dystrophies"	4007	"DISTINCT PERSON"
"CONDITION"	"D006463"	"Hemolytic-Uremic Syndrome"	457	"DISTINCT PERSON"
"CONDITION"	"D057767"	"Kashin-Beck Disease"	428	"DISTINCT PERSON"
"CONDITION"	"D010922"	"Placenta Diseases"	3580	"DISTINCT PERSON"
"CONDITION"	"D010262"	"Paraphilic Disorders"	200	"DISTINCT PERSON"
"CONDITION"	"D017492"	"Keratosis, Seborrheic"	481555	"DISTINCT PERSON"
"CONDITION"	"D008260"	"Macroglossia"	941	"DISTINCT PERSON"
"CONDITION"	"D040701"	"Stress Disorders, Traumatic, Acute"	52970	"DISTINCT PERSON"
"CONDITION"	"D008477"	"Mediastinal Diseases"	498	"DISTINCT PERSON"
"CONDITION"	"D018908"	"Muscle Weakness"	198288	"DISTINCT PERSON"
"CONDITION"	"D045822"	"Intestinal Volvulus"	3771	"DISTINCT PERSON"
"CONDITION"	"D012713"	"Serum Sickness"	2228	"DISTINCT PERSON"
"CONDITION"	"D017511"	"Pyoderma Gangrenosum"	894	"DISTINCT PERSON"
"CONDITION"	"D012595"	"Scleroderma, Systemic"	6211	"DISTINCT PERSON"
"CONDITION"	"D011274"	"Pregnancy, Tubal"	3777	"DISTINCT PERSON"
"CONDITION"	"D020896"	"Hypovolemia"	22212	"DISTINCT PERSON"
"CONDITION"	"D008047"	"Lip Diseases"	29290	"DISTINCT PERSON"
"CONDITION"	"D010211"	"Papilledema"	4785	"DISTINCT PERSON"
"CONDITION"	"D009855"	"Onchocerciasis"	106	"DISTINCT PERSON"
"CONDITION"	"C562600"	"Lactase Deficiency, Congenital"	152	"DISTINCT PERSON"
"CONDITION"	"D008587"	"Meningitis, Viral"	3368	"DISTINCT PERSON"
"CONDITION"	"D017246"	"Ophthalmoplegia, Chronic Progressive External"	158	"DISTINCT PERSON"
"CONDITION"	"D008104"	"Liver Cirrhosis, Alcoholic"	7572	"DISTINCT PERSON"
"CONDITION"	"D023981"	"Sarcoma, Myeloid"	106	"DISTINCT PERSON"
"CONDITION"	"D010532"	"Peritoneal Diseases"	6113	"DISTINCT PERSON"
"CONDITION"	"D008708"	"Methemoglobinemia"	118	"DISTINCT PERSON"
"CONDITION"	"D009136"	"Muscular Dystrophies"	3062	"DISTINCT PERSON"
"CONDITION"	"D059285"	"Pregnancy, Twin"	6847	"DISTINCT PERSON"
"CONDITION"	"D008946"	"Mitral Valve Stenosis"	2054	"DISTINCT PERSON"
"CONDITION"	"D009357"	"Neonatal Abstinence Syndrome"	325	"DISTINCT PERSON"
"CONDITION"	"D012514"	"Sarcoma, Kaposi"	329	"DISTINCT PERSON"
"CONDITION"	"D009182"	"Mycosis Fungoides"	662	"DISTINCT PERSON"
"CONDITION"	"C563016"	"Pseudofolliculitis Barbae"	2070	"DISTINCT PERSON"
"CONDITION"	"D007938"	"Leukemia"	3284	"DISTINCT PERSON"
"CONDITION"	"D061686"	"Premature Ejaculation"	4497	"DISTINCT PERSON"
"CONDITION"	"D008141"	"Lordosis"	2594	"DISTINCT PERSON"
"CONDITION"	"D012818"	"Signs and Symptoms, Respiratory"	378145	"DISTINCT PERSON"
"CONDITION"	"D011151"	"Popliteal Cyst"	35305	"DISTINCT PERSON"
"CONDITION"	"D009216"	"Myopia"	235420	"DISTINCT PERSON"
"CONDITION"	"D008630"	"Mercury Poisoning"	560	"DISTINCT PERSON"
"CONDITION"	"D012729"	"Sex Chromosome Aberrations"	333	"DISTINCT PERSON"
"CONDITION"	"D055959"	"Intervertebral Disc Degeneration"	33060	"DISTINCT PERSON"
"CONDITION"	"D008288"	"Malaria"	733	"DISTINCT PERSON"
"CONDITION"	"D012640"	"Seizures"	114601	"DISTINCT PERSON"
"CONDITION"	"D011030"	"Pneumothorax"	14648	"DISTINCT PERSON"
"CONDITION"	"D008306"	"Malingering"	819	"DISTINCT PERSON"
"CONDITION"	"D010009"	"Osteochondrodysplasias"	311	"DISTINCT PERSON"
"CONDITION"	"D008415"	"Mastocytosis"	680	"DISTINCT PERSON"
"CONDITION"	"D011008"	"Pneumococcal Infections"	326	"DISTINCT PERSON"
"CONDITION"	"D016463"	"Sweet Syndrome"	139	"DISTINCT PERSON"
"CONDITION"	"D010049"	"Ovarian Diseases"	342	"DISTINCT PERSON"
"CONDITION"	"D009497"	"Neurotic Disorders"	25737	"DISTINCT PERSON"
"CONDITION"	"D010326"	"Pasteurella Infections"	284	"DISTINCT PERSON"
